date;heure;NO2;O3
;;microg/m3;microg/m3
26/07/2019;14;16;84
26/07/2019;15;16;80
26/07/2019;16;17;77
26/07/2019;17;20;72
26/07/2019;18;20;69
26/07/2019;19;15;68
26/07/2019;20;14;58
26/07/2019;21;13;58
26/07/2019;22;13;51
26/07/2019;23;14;36
26/07/2019;24;11;34
27/07/2019;1;9;35
27/07/2019;2;9;33
27/07/2019;3;7;38
27/07/2019;4;6;39
27/07/2019;5;8;40
27/07/2019;6;9;39
27/07/2019;7;14;29
27/07/2019;8;14;41
27/07/2019;9;14;40
27/07/2019;10;12;39
27/07/2019;11;13;40
27/07/2019;12;11;50
27/07/2019;13;10;55
27/07/2019;14;10;62
27/07/2019;15;10;63
27/07/2019;16;11;60
27/07/2019;17;10;61
27/07/2019;18;11;60
27/07/2019;19;11;59
27/07/2019;20;12;60
27/07/2019;21;12;62
27/07/2019;22;12;60
27/07/2019;23;8;60
27/07/2019;24;9;59
28/07/2019;1;10;54
28/07/2019;2;10;50
28/07/2019;3;9;46
28/07/2019;4;8;43
28/07/2019;5;8;39
28/07/2019;6;9;36
28/07/2019;7;10;35
28/07/2019;8;10;44
28/07/2019;9;8;52
28/07/2019;10;6;59
28/07/2019;11;7;63
28/07/2019;12;8;66
28/07/2019;13;7;67
28/07/2019;14;8;70
28/07/2019;15;8;70
28/07/2019;16;9;69
28/07/2019;17;8;70
28/07/2019;18;11;69
28/07/2019;19;11;69
28/07/2019;20;14;63
28/07/2019;21;17;59
28/07/2019;22;16;60
28/07/2019;23;18;54
28/07/2019;24;19;52
29/07/2019;1;16;51
29/07/2019;2;19;42
29/07/2019;3;31;31
29/07/2019;4;33;30
29/07/2019;5;59;10
29/07/2019;6;61;8
29/07/2019;7;45;27
29/07/2019;8;38;38
29/07/2019;9;22;59
29/07/2019;10;12;78
29/07/2019;11;11;84
29/07/2019;12;9;92
29/07/2019;13;8;100
29/07/2019;14;10;104
29/07/2019;15;9;105
29/07/2019;16;12;100
29/07/2019;17;12;101
29/07/2019;18;12;100
29/07/2019;19;18;93
29/07/2019;20;26;83
29/07/2019;21;28;75
29/07/2019;22;34;63
29/07/2019;23;64;34
29/07/2019;24;59;34
30/07/2019;1;40;42
30/07/2019;2;17;56
30/07/2019;3;7;56
30/07/2019;4;8;53
30/07/2019;5;15;44
30/07/2019;6;26;34
30/07/2019;7;23;39
30/07/2019;8;15;51
30/07/2019;9;12;54
30/07/2019;10;10;61
30/07/2019;11;9;65
30/07/2019;12;10;63
30/07/2019;13;11;67
30/07/2019;14;12;67
30/07/2019;15;10;67
30/07/2019;16;9;69
30/07/2019;17;9;67
30/07/2019;18;12;63
30/07/2019;19;11;60
30/07/2019;20;11;55
30/07/2019;21;11;53
30/07/2019;22;10;54
30/07/2019;23;7;50
30/07/2019;24;6;50
31/07/2019;1;5;49
31/07/2019;2;5;45
31/07/2019;3;5;42
31/07/2019;4;6;40
31/07/2019;5;12;33
31/07/2019;6;18;27
31/07/2019;7;22;27
31/07/2019;8;16;36
31/07/2019;9;12;41
31/07/2019;10;11;46
31/07/2019;11;10;54
31/07/2019;12;8;60
31/07/2019;13;11;58
31/07/2019;14;9;59
31/07/2019;15;8;61
31/07/2019;16;9;63
31/07/2019;17;9;68
31/07/2019;18;11;70
31/07/2019;19;14;66
31/07/2019;20;17;57
31/07/2019;21;20;49
31/07/2019;22;17;44
31/07/2019;23;14;45
31/07/2019;24;18;37
01/08/2019;1;50;6
01/08/2019;2;61;1
01/08/2019;3;60;1
01/08/2019;4;58;2
01/08/2019;5;55;1
01/08/2019;6;60;3
01/08/2019;7;62;6
01/08/2019;8;60;13
01/08/2019;9;48;26
01/08/2019;10;46;37
01/08/2019;11;26;55
01/08/2019;12;21;63
01/08/2019;13;15;80
01/08/2019;14;9;93
01/08/2019;15;9;102
01/08/2019;16;14;101
01/08/2019;17;18;97
01/08/2019;18;18;95
01/08/2019;19;27;88
01/08/2019;20;28;81
01/08/2019;21;12;68
01/08/2019;22;12;64
01/08/2019;23;12;62
01/08/2019;24;11;57
02/08/2019;1;11;53
02/08/2019;2;10;51
02/08/2019;3;9;50
02/08/2019;4;10;48
02/08/2019;5;18;42
02/08/2019;6;27;36
02/08/2019;7;32;36
02/08/2019;8;25;42
02/08/2019;9;25;n/d
02/08/2019;10;24;52
02/08/2019;11;16;71
02/08/2019;12;16;79
02/08/2019;13;10;93
02/08/2019;14;9;102
02/08/2019;15;10;103
02/08/2019;16;11;102
02/08/2019;17;14;93
02/08/2019;18;15;83
02/08/2019;19;16;84
02/08/2019;20;13;86
02/08/2019;21;13;83
02/08/2019;22;14;81
02/08/2019;23;15;76
02/08/2019;24;14;71
03/08/2019;1;10;69
03/08/2019;2;9;67
03/08/2019;3;8;64
03/08/2019;4;9;60
03/08/2019;5;11;58
03/08/2019;6;12;64
03/08/2019;7;11;70
03/08/2019;8;12;71
03/08/2019;9;13;73
03/08/2019;10;12;77
03/08/2019;11;10;83
03/08/2019;12;9;87
03/08/2019;13;7;90
03/08/2019;14;8;94
03/08/2019;15;10;96
03/08/2019;16;11;95
03/08/2019;17;11;95
03/08/2019;18;12;89
03/08/2019;19;12;87
03/08/2019;20;14;79
03/08/2019;21;20;72
03/08/2019;22;16;70
03/08/2019;23;21;61
03/08/2019;24;21;59
04/08/2019;1;16;65
04/08/2019;2;19;57
04/08/2019;3;21;54
04/08/2019;4;22;46
04/08/2019;5;20;42
04/08/2019;6;23;41
04/08/2019;7;23;45
04/08/2019;8;22;53
04/08/2019;9;15;74
04/08/2019;10;8;92
04/08/2019;11;7;103
04/08/2019;12;7;111
04/08/2019;13;9;117
04/08/2019;14;9;117
04/08/2019;15;9;119
04/08/2019;16;8;123
04/08/2019;17;12;113
04/08/2019;18;16;112
04/08/2019;19;22;98
04/08/2019;20;30;79
04/08/2019;21;16;84
04/08/2019;22;11;88
04/08/2019;23;10;78
04/08/2019;24;8;76
05/08/2019;1;6;70
05/08/2019;2;6;60
05/08/2019;3;7;52
05/08/2019;4;8;48
05/08/2019;5;13;41
05/08/2019;6;19;36
05/08/2019;7;34;25
05/08/2019;8;30;33
05/08/2019;9;18;52
05/08/2019;10;11;67
05/08/2019;11;9;76
05/08/2019;12;8;75
05/08/2019;13;7;73
05/08/2019;14;8;67
05/08/2019;15;9;62
05/08/2019;16;8;63
05/08/2019;17;9;62
05/08/2019;18;11;58
05/08/2019;19;10;57
05/08/2019;20;10;53
05/08/2019;21;12;54
05/08/2019;22;12;53
05/08/2019;23;14;45
05/08/2019;24;15;41
06/08/2019;1;10;45
06/08/2019;2;9;43
06/08/2019;3;9;40
06/08/2019;4;8;40
06/08/2019;5;12;36
06/08/2019;6;17;30
06/08/2019;7;16;32
06/08/2019;8;17;34
06/08/2019;9;14;42
06/08/2019;10;12;46
06/08/2019;11;14;46
06/08/2019;12;13;45
06/08/2019;13;11;44
06/08/2019;14;17;34
06/08/2019;15;18;34
06/08/2019;16;20;34
06/08/2019;17;19;36
06/08/2019;18;15;37
06/08/2019;19;14;38
06/08/2019;20;13;37
06/08/2019;21;13;34
06/08/2019;22;14;30
06/08/2019;23;13;31
06/08/2019;24;12;29
07/08/2019;1;9;34
07/08/2019;2;8;33
07/08/2019;3;7;32
07/08/2019;4;10;26
07/08/2019;5;15;24
07/08/2019;6;14;27
07/08/2019;7;26;17
07/08/2019;8;30;20
07/08/2019;9;22;36
07/08/2019;10;25;35
07/08/2019;11;15;53
07/08/2019;12;12;64
07/08/2019;13;8;70
07/08/2019;14;8;69
07/08/2019;15;8;72
07/08/2019;16;10;69
07/08/2019;17;9;70
07/08/2019;18;12;64
07/08/2019;19;14;61
07/08/2019;20;17;56
07/08/2019;21;17;49
07/08/2019;22;17;53
07/08/2019;23;16;48
07/08/2019;24;33;31
08/08/2019;1;45;20
08/08/2019;2;43;23
08/08/2019;3;33;23
08/08/2019;4;50;8
08/08/2019;5;55;5
08/08/2019;6;61;3
08/08/2019;7;59;9
08/08/2019;8;56;17
08/08/2019;9;47;32
08/08/2019;10;25;61
08/08/2019;11;12;81
08/08/2019;12;9;86
08/08/2019;13;11;86
08/08/2019;14;11;86
08/08/2019;15;12;83
08/08/2019;16;13;78
08/08/2019;17;14;80
08/08/2019;18;18;74
08/08/2019;19;n/d;n/d
08/08/2019;20;n/d;n/d
08/08/2019;21;n/d;n/d
08/08/2019;22;n/d;n/d
08/08/2019;23;n/d;n/d
08/08/2019;24;n/d;n/d
09/08/2019;1;n/d;n/d
09/08/2019;2;n/d;n/d
09/08/2019;3;n/d;n/d
09/08/2019;4;n/d;n/d
09/08/2019;5;n/d;n/d
09/08/2019;6;n/d;n/d
09/08/2019;7;n/d;n/d
09/08/2019;8;n/d;n/d
09/08/2019;9;n/d;n/d
09/08/2019;10;n/d;16
09/08/2019;11;n/d;28
09/08/2019;12;n/d;22
09/08/2019;13;n/d;25
09/08/2019;14;14;37
09/08/2019;15;21;35
09/08/2019;16;12;44
09/08/2019;17;13;45
09/08/2019;18;16;42
09/08/2019;19;18;40
09/08/2019;20;19;41
09/08/2019;21;19;38
09/08/2019;22;16;40
09/08/2019;23;13;40
09/08/2019;24;14;43
10/08/2019;1;13;49
10/08/2019;2;9;49
10/08/2019;3;7;50
10/08/2019;4;6;53
10/08/2019;5;9;51
10/08/2019;6;10;49
10/08/2019;7;8;54
10/08/2019;8;6;60
10/08/2019;9;6;63
10/08/2019;10;6;65
10/08/2019;11;5;66
10/08/2019;12;5;69
10/08/2019;13;6;69
10/08/2019;14;6;73
10/08/2019;15;5;77
10/08/2019;16;6;77
10/08/2019;17;8;75
10/08/2019;18;9;72
10/08/2019;19;10;70
10/08/2019;20;11;68
10/08/2019;21;10;66
10/08/2019;22;8;66
10/08/2019;23;9;61
10/08/2019;24;7;62
11/08/2019;1;5;61
11/08/2019;2;4;59
11/08/2019;3;5;54
11/08/2019;4;8;47
11/08/2019;5;8;46
11/08/2019;6;11;40
11/08/2019;7;11;41
11/08/2019;8;10;44
11/08/2019;9;9;44
11/08/2019;10;10;47
11/08/2019;11;12;45
11/08/2019;12;10;50
11/08/2019;13;6;57
11/08/2019;14;6;59
11/08/2019;15;6;63
11/08/2019;16;6;64
11/08/2019;17;5;67
11/08/2019;18;8;65
11/08/2019;19;12;60
11/08/2019;20;15;56
11/08/2019;21;14;50
11/08/2019;22;14;50
11/08/2019;23;14;48
11/08/2019;24;10;49
12/08/2019;1;7;51
12/08/2019;2;12;43
12/08/2019;3;22;31
12/08/2019;4;27;23
12/08/2019;5;39;10
12/08/2019;6;38;11
12/08/2019;7;28;20
12/08/2019;8;21;30
12/08/2019;9;12;51
12/08/2019;10;8;58
12/08/2019;11;10;58
12/08/2019;12;11;56
12/08/2019;13;9;62
12/08/2019;14;13;54
12/08/2019;15;21;52
12/08/2019;16;10;65
12/08/2019;17;9;67
12/08/2019;18;10;63
12/08/2019;19;9;65
12/08/2019;20;8;65
12/08/2019;21;8;61
12/08/2019;22;9;59
12/08/2019;23;11;52
12/08/2019;24;10;49
13/08/2019;1;8;49
13/08/2019;2;6;49
13/08/2019;3;7;46
13/08/2019;4;8;44
13/08/2019;5;14;37
13/08/2019;6;27;27
13/08/2019;7;25;31
13/08/2019;8;23;34
13/08/2019;9;17;46
13/08/2019;10;9;59
13/08/2019;11;7;63
13/08/2019;12;6;65
13/08/2019;13;8;64
13/08/2019;14;7;66
13/08/2019;15;9;63
13/08/2019;16;19;48
13/08/2019;17;23;48
13/08/2019;18;17;51
13/08/2019;19;19;47
13/08/2019;20;15;51
13/08/2019;21;14;48
13/08/2019;22;13;48
13/08/2019;23;17;45
13/08/2019;24;31;27
14/08/2019;1;30;23
14/08/2019;2;30;21
14/08/2019;3;16;37
14/08/2019;4;13;33
14/08/2019;5;24;21
14/08/2019;6;40;7
14/08/2019;7;36;16
14/08/2019;8;n/d;n/d
14/08/2019;9;14;46
14/08/2019;10;15;48
14/08/2019;11;11;58
14/08/2019;12;9;62
14/08/2019;13;8;63
14/08/2019;14;n/d;n/d
14/08/2019;15;n/d;n/d
14/08/2019;16;11;n/d
14/08/2019;17;12;65
14/08/2019;18;13;63
14/08/2019;19;10;63
14/08/2019;20;10;61
14/08/2019;21;8;61
14/08/2019;22;7;58
14/08/2019;23;5;56
14/08/2019;24;5;50
15/08/2019;1;5;45
15/08/2019;2;4;43
15/08/2019;3;4;44
15/08/2019;4;4;42
15/08/2019;5;5;41
15/08/2019;6;6;40
15/08/2019;7;6;41
15/08/2019;8;5;46
15/08/2019;9;6;43
15/08/2019;10;5;46
15/08/2019;11;5;47
15/08/2019;12;5;46
15/08/2019;13;4;50
15/08/2019;14;4;53
15/08/2019;15;5;55
15/08/2019;16;6;54
15/08/2019;17;7;51
15/08/2019;18;7;51
15/08/2019;19;8;50
15/08/2019;20;9;48
15/08/2019;21;9;45
15/08/2019;22;8;47
15/08/2019;23;10;44
15/08/2019;24;10;42
16/08/2019;1;8;38
16/08/2019;2;9;35
16/08/2019;3;10;32
16/08/2019;4;22;16
16/08/2019;5;37;4
16/08/2019;6;44;2
16/08/2019;7;35;6
16/08/2019;8;32;14
16/08/2019;9;22;28
16/08/2019;10;13;39
16/08/2019;11;10;49
16/08/2019;12;8;57
16/08/2019;13;8;63
16/08/2019;14;8;66
16/08/2019;15;8;67
16/08/2019;16;10;68
16/08/2019;17;11;66
16/08/2019;18;13;63
16/08/2019;19;12;66
16/08/2019;20;15;58
16/08/2019;21;14;55
16/08/2019;22;13;51
16/08/2019;23;17;43
16/08/2019;24;16;44
17/08/2019;1;14;42
17/08/2019;2;10;41
17/08/2019;3;9;40
17/08/2019;4;10;38
17/08/2019;5;13;34
17/08/2019;6;14;31
17/08/2019;7;15;30
17/08/2019;8;13;29
17/08/2019;9;13;27
17/08/2019;10;15;24
17/08/2019;11;15;24
17/08/2019;12;16;23
17/08/2019;13;15;26
17/08/2019;14;15;25
17/08/2019;15;14;24
17/08/2019;16;15;22
17/08/2019;17;19;18
17/08/2019;18;26;12
17/08/2019;19;17;25
17/08/2019;20;14;24
17/08/2019;21;17;17
17/08/2019;22;19;18
17/08/2019;23;30;9
17/08/2019;24;33;6
18/08/2019;1;24;9
18/08/2019;2;13;15
18/08/2019;3;12;16
18/08/2019;4;10;20
18/08/2019;5;9;24
18/08/2019;6;10;22
18/08/2019;7;7;23
18/08/2019;8;6;22
18/08/2019;9;6;21
18/08/2019;10;7;24
18/08/2019;11;9;26
18/08/2019;12;6;40
18/08/2019;13;6;46
18/08/2019;14;7;52
18/08/2019;15;6;57
18/08/2019;16;6;61
18/08/2019;17;8;57
18/08/2019;18;10;55
18/08/2019;19;13;53
18/08/2019;20;13;52
18/08/2019;21;13;50
18/08/2019;22;18;42
18/08/2019;23;22;37
18/08/2019;24;30;23
19/08/2019;1;50;7
19/08/2019;2;13;51
19/08/2019;3;7;51
19/08/2019;4;7;50
19/08/2019;5;13;43
19/08/2019;6;20;34
19/08/2019;7;22;36
19/08/2019;8;15;41
19/08/2019;9;11;47
19/08/2019;10;7;56
19/08/2019;11;7;59
19/08/2019;12;6;61
19/08/2019;13;6;61
19/08/2019;14;6;64
19/08/2019;15;7;65
19/08/2019;16;8;66
19/08/2019;17;9;64
19/08/2019;18;11;62
19/08/2019;19;12;59
19/08/2019;20;18;51
19/08/2019;21;18;51
19/08/2019;22;19;50
19/08/2019;23;20;50
19/08/2019;24;13;54
20/08/2019;1;13;48
20/08/2019;2;14;44
20/08/2019;3;15;40
20/08/2019;4;16;39
20/08/2019;5;19;35
20/08/2019;6;29;28
20/08/2019;7;29;30
20/08/2019;8;34;30
20/08/2019;9;26;43
20/08/2019;10;21;51
20/08/2019;11;14;62
20/08/2019;12;11;68
20/08/2019;13;8;75
20/08/2019;14;8;77
20/08/2019;15;8;80
20/08/2019;16;8;80
20/08/2019;17;10;83
20/08/2019;18;11;81
20/08/2019;19;14;78
20/08/2019;20;16;79
20/08/2019;21;17;72
20/08/2019;22;15;70
20/08/2019;23;15;65
20/08/2019;24;18;59
21/08/2019;1;20;55
21/08/2019;2;17;58
21/08/2019;3;16;56
21/08/2019;4;14;57
21/08/2019;5;23;45
21/08/2019;6;25;47
21/08/2019;7;36;43
21/08/2019;8;29;51
21/08/2019;9;26;53
21/08/2019;10;22;62
21/08/2019;11;16;73
21/08/2019;12;12;86
21/08/2019;13;8;96
21/08/2019;14;7;104
21/08/2019;15;8;107
21/08/2019;16;8;109
21/08/2019;17;9;108
21/08/2019;18;9;102
21/08/2019;19;16;83
21/08/2019;20;22;74
21/08/2019;21;32;56
21/08/2019;22;29;58
21/08/2019;23;25;52
21/08/2019;24;33;44
22/08/2019;1;30;44
22/08/2019;2;31;37
22/08/2019;3;30;39
22/08/2019;4;58;7
22/08/2019;5;54;12
22/08/2019;6;57;7
22/08/2019;7;54;10
22/08/2019;8;56;17
22/08/2019;9;54;32
22/08/2019;10;39;55
22/08/2019;11;22;86
22/08/2019;12;9;103
22/08/2019;13;9;108
22/08/2019;14;10;115
22/08/2019;15;13;119
22/08/2019;16;13;116
22/08/2019;17;13;114
22/08/2019;18;15;108
22/08/2019;19;19;97
22/08/2019;20;25;82
22/08/2019;21;35;68
22/08/2019;22;25;70
22/08/2019;23;12;73
22/08/2019;24;13;72
23/08/2019;1;16;65
23/08/2019;2;16;66
23/08/2019;3;12;71
23/08/2019;4;15;63
23/08/2019;5;28;46
23/08/2019;6;40;35
23/08/2019;7;49;31
23/08/2019;8;57;31
23/08/2019;9;56;42
23/08/2019;10;34;76
23/08/2019;11;17;104
23/08/2019;12;10;120
23/08/2019;13;7;128
23/08/2019;14;7;130
23/08/2019;15;7;133
23/08/2019;16;8;132
23/08/2019;17;9;129
23/08/2019;18;13;125
23/08/2019;19;16;122
23/08/2019;20;24;105
23/08/2019;21;30;93
23/08/2019;22;32;82
23/08/2019;23;35;70
23/08/2019;24;49;52
24/08/2019;1;44;52
24/08/2019;2;57;36
24/08/2019;3;54;32
24/08/2019;4;51;30
24/08/2019;5;49;27
24/08/2019;6;38;59
24/08/2019;7;34;58
24/08/2019;8;34;58
24/08/2019;9;26;72
24/08/2019;10;21;88
24/08/2019;11;16;107
24/08/2019;12;11;122
24/08/2019;13;9;125
24/08/2019;14;9;132
24/08/2019;15;8;129
24/08/2019;16;9;130
24/08/2019;17;12;124
24/08/2019;18;15;113
24/08/2019;19;30;92
24/08/2019;20;46;68
24/08/2019;21;61;46
24/08/2019;22;71;40
24/08/2019;23;76;29
24/08/2019;24;61;36
25/08/2019;1;91;2
25/08/2019;2;93;2
25/08/2019;3;84;10
25/08/2019;4;77;9
25/08/2019;5;76;2
25/08/2019;6;67;3
25/08/2019;7;64;8
25/08/2019;8;65;33
25/08/2019;9;64;55
25/08/2019;10;32;98
25/08/2019;11;30;109
25/08/2019;12;16;135
25/08/2019;13;10;147
25/08/2019;14;9;155
25/08/2019;15;13;153
25/08/2019;16;11;152
25/08/2019;17;12;155
25/08/2019;18;14;144
25/08/2019;19;22;112
25/08/2019;20;32;94
25/08/2019;21;43;79
25/08/2019;22;45;67
25/08/2019;23;37;71
25/08/2019;24;35;63
26/08/2019;1;87;13
26/08/2019;2;106;2
26/08/2019;3;64;33
26/08/2019;4;59;26
26/08/2019;5;80;7
26/08/2019;6;80;9
26/08/2019;7;70;16
26/08/2019;8;87;26
26/08/2019;9;70;62
26/08/2019;10;48;93
26/08/2019;11;21;122
26/08/2019;12;10;131
26/08/2019;13;10;139
26/08/2019;14;8;150
26/08/2019;15;10;156
26/08/2019;16;11;157
26/08/2019;17;11;150
26/08/2019;18;16;134
26/08/2019;19;26;113
26/08/2019;20;41;83
26/08/2019;21;60;67
26/08/2019;22;43;78
26/08/2019;23;32;73
26/08/2019;24;33;63
27/08/2019;1;47;41
27/08/2019;2;52;31
27/08/2019;3;54;27
27/08/2019;4;55;25
27/08/2019;5;45;50
27/08/2019;6;79;20
27/08/2019;7;86;18
27/08/2019;8;80;25
27/08/2019;9;57;55
27/08/2019;10;53;66
27/08/2019;11;58;70
27/08/2019;12;32;121
27/08/2019;13;28;153
27/08/2019;14;20;167
27/08/2019;15;17;160
27/08/2019;16;21;137
27/08/2019;17;32;114
27/08/2019;18;27;108
27/08/2019;19;21;93
27/08/2019;20;21;86
27/08/2019;21;24;57
27/08/2019;22;32;55
27/08/2019;23;32;49
27/08/2019;24;41;43
28/08/2019;1;44;31
28/08/2019;2;35;33
28/08/2019;3;36;26
28/08/2019;4;37;23
28/08/2019;5;53;17
28/08/2019;6;74;4
28/08/2019;7;70;8
28/08/2019;8;70;8
28/08/2019;9;55;30
28/08/2019;10;26;67
28/08/2019;11;21;83
28/08/2019;12;14;100
28/08/2019;13;13;102
28/08/2019;14;13;96
28/08/2019;15;12;98
28/08/2019;16;12;97
28/08/2019;17;16;91
28/08/2019;18;20;72
28/08/2019;19;22;67
28/08/2019;20;19;64
28/08/2019;21;13;67
28/08/2019;22;13;63
28/08/2019;23;11;65
28/08/2019;24;10;65
29/08/2019;1;9;61
29/08/2019;2;8;55
29/08/2019;3;8;52
29/08/2019;4;7;52
29/08/2019;5;24;36
29/08/2019;6;26;36
29/08/2019;7;20;36
29/08/2019;8;23;36
29/08/2019;9;20;38
29/08/2019;10;20;40
29/08/2019;11;16;46
29/08/2019;12;11;51
29/08/2019;13;11;56
29/08/2019;14;9;66
29/08/2019;15;9;73
29/08/2019;16;10;74
29/08/2019;17;11;75
29/08/2019;18;14;71
29/08/2019;19;17;65
29/08/2019;20;21;73
29/08/2019;21;24;72
29/08/2019;22;21;65
29/08/2019;23;14;66
29/08/2019;24;11;68
30/08/2019;1;10;65
30/08/2019;2;11;64
30/08/2019;3;13;58
30/08/2019;4;15;56
30/08/2019;5;24;44
30/08/2019;6;40;33
30/08/2019;7;47;34
30/08/2019;8;45;38
30/08/2019;9;41;46
30/08/2019;10;20;73
30/08/2019;11;14;83
30/08/2019;12;18;82
30/08/2019;13;20;86
30/08/2019;14;20;92
30/08/2019;15;23;92
30/08/2019;16;24;94
30/08/2019;17;28;97
30/08/2019;18;33;89
30/08/2019;19;37;82
30/08/2019;20;43;62
30/08/2019;21;37;57
30/08/2019;22;28;55
30/08/2019;23;31;49
30/08/2019;24;25;52
31/08/2019;1;39;43
31/08/2019;2;26;53
31/08/2019;3;24;55
31/08/2019;4;31;46
31/08/2019;5;38;42
31/08/2019;6;40;38
31/08/2019;7;44;39
31/08/2019;8;29;50
31/08/2019;9;19;63
31/08/2019;10;23;71
31/08/2019;11;16;93
31/08/2019;12;13;101
31/08/2019;13;11;106
31/08/2019;14;11;106
31/08/2019;15;14;103
31/08/2019;16;13;101
31/08/2019;17;15;101
31/08/2019;18;18;90
31/08/2019;19;16;72
31/08/2019;20;14;67
31/08/2019;21;14;64
31/08/2019;22;12;60
31/08/2019;23;10;57
31/08/2019;24;9;56
01/09/2019;1;7;55
01/09/2019;2;6;62
01/09/2019;3;5;62
01/09/2019;4;6;59
01/09/2019;5;8;54
01/09/2019;6;9;49
01/09/2019;7;9;47
01/09/2019;8;11;45
01/09/2019;9;11;47
01/09/2019;10;9;53
01/09/2019;11;7;62
01/09/2019;12;7;69
01/09/2019;13;7;73
01/09/2019;14;6;78
01/09/2019;15;7;75
01/09/2019;16;7;76
01/09/2019;17;9;71
01/09/2019;18;13;62
01/09/2019;19;15;60
01/09/2019;20;13;60
01/09/2019;21;12;60
01/09/2019;22;11;58
01/09/2019;23;10;59
01/09/2019;24;8;61
02/09/2019;1;7;60
02/09/2019;2;7;58
02/09/2019;3;8;54
02/09/2019;4;9;49
02/09/2019;5;17;42
02/09/2019;6;31;27
02/09/2019;7;42;20
02/09/2019;8;41;27
02/09/2019;9;44;28
02/09/2019;10;38;39
02/09/2019;11;19;62
02/09/2019;12;12;71
02/09/2019;13;11;81
02/09/2019;14;13;85
02/09/2019;15;14;86
02/09/2019;16;12;86
02/09/2019;17;14;80
02/09/2019;18;16;75
02/09/2019;19;20;66
02/09/2019;20;27;63
02/09/2019;21;19;65
02/09/2019;22;16;63
02/09/2019;23;14;59
02/09/2019;24;15;55
03/09/2019;1;18;47
03/09/2019;2;21;44
03/09/2019;3;17;47
03/09/2019;4;15;47
03/09/2019;5;46;17
03/09/2019;6;70;1
03/09/2019;7;50;22
03/09/2019;8;46;29
03/09/2019;9;32;43
03/09/2019;10;25;52
03/09/2019;11;16;63
03/09/2019;12;13;69
03/09/2019;13;10;78
03/09/2019;14;10;79
03/09/2019;15;10;83
03/09/2019;16;12;80
03/09/2019;17;12;85
03/09/2019;18;19;70
03/09/2019;19;24;61
03/09/2019;20;22;58
03/09/2019;21;18;60
03/09/2019;22;18;58
03/09/2019;23;17;59
03/09/2019;24;20;48
04/09/2019;1;50;19
04/09/2019;2;25;41
04/09/2019;3;37;19
04/09/2019;4;57;2
04/09/2019;5;68;0
04/09/2019;6;70;0
04/09/2019;7;70;4
04/09/2019;8;66;12
04/09/2019;9;44;34
04/09/2019;10;21;64
04/09/2019;11;14;75
04/09/2019;12;12;83
04/09/2019;13;14;82
04/09/2019;14;14;64
04/09/2019;15;14;52
04/09/2019;16;12;51
04/09/2019;17;15;54
04/09/2019;18;16;59
04/09/2019;19;17;55
04/09/2019;20;16;54
04/09/2019;21;15;53
04/09/2019;22;15;51
04/09/2019;23;11;54
04/09/2019;24;6;58
05/09/2019;1;6;55
05/09/2019;2;8;50
05/09/2019;3;9;45
05/09/2019;4;9;43
05/09/2019;5;15;37
05/09/2019;6;27;24
05/09/2019;7;36;17
05/09/2019;8;36;21
05/09/2019;9;24;36
05/09/2019;10;16;43
05/09/2019;11;15;48
05/09/2019;12;12;53
05/09/2019;13;16;47
05/09/2019;14;19;46
05/09/2019;15;17;50
05/09/2019;16;12;60
05/09/2019;17;13;59
05/09/2019;18;19;57
05/09/2019;19;18;58
05/09/2019;20;19;56
05/09/2019;21;16;61
05/09/2019;22;16;61
05/09/2019;23;17;58
05/09/2019;24;18;53
06/09/2019;1;16;54
06/09/2019;2;14;52
06/09/2019;3;15;49
06/09/2019;4;21;39
06/09/2019;5;31;30
06/09/2019;6;52;9
06/09/2019;7;57;14
06/09/2019;8;57;22
06/09/2019;9;55;32
06/09/2019;10;37;52
06/09/2019;11;22;70
06/09/2019;12;17;74
06/09/2019;13;14;81
06/09/2019;14;14;84
06/09/2019;15;13;83
06/09/2019;16;13;77
06/09/2019;17;18;68
06/09/2019;18;23;63
06/09/2019;19;25;53
06/09/2019;20;23;49
06/09/2019;21;18;48
06/09/2019;22;14;52
06/09/2019;23;11;53
06/09/2019;24;8;55
07/09/2019;1;8;53
07/09/2019;2;7;53
07/09/2019;3;7;49
07/09/2019;4;8;46
07/09/2019;5;12;38
07/09/2019;6;15;33
07/09/2019;7;16;32
07/09/2019;8;16;33
07/09/2019;9;14;37
07/09/2019;10;13;43
07/09/2019;11;15;44
07/09/2019;12;13;53
07/09/2019;13;9;57
07/09/2019;14;11;55
07/09/2019;15;11;52
07/09/2019;16;12;51
07/09/2019;17;15;50
07/09/2019;18;16;50
07/09/2019;19;17;47
07/09/2019;20;18;46
07/09/2019;21;16;46
07/09/2019;22;14;47
07/09/2019;23;14;48
07/09/2019;24;13;46
08/09/2019;1;12;47
08/09/2019;2;13;43
08/09/2019;3;12;44
08/09/2019;4;12;41
08/09/2019;5;12;40
08/09/2019;6;14;38
08/09/2019;7;17;37
08/09/2019;8;15;43
08/09/2019;9;13;53
08/09/2019;10;12;60
08/09/2019;11;8;71
08/09/2019;12;9;72
08/09/2019;13;7;75
08/09/2019;14;8;76
08/09/2019;15;10;74
08/09/2019;16;10;74
08/09/2019;17;11;76
08/09/2019;18;15;70
08/09/2019;19;17;65
08/09/2019;20;18;61
08/09/2019;21;18;58
08/09/2019;22;16;54
08/09/2019;23;17;47
08/09/2019;24;17;45
09/09/2019;1;21;39
