date;heure;NO2;O3
;;microg/m3;microg/m3
21/07/2018;20;17;82
21/07/2018;21;14;80
21/07/2018;22;16;75
21/07/2018;23;17;81
21/07/2018;24;19;78
22/07/2018;1;20;69
22/07/2018;2;19;66
22/07/2018;3;17;71
22/07/2018;4;15;77
22/07/2018;5;11;90
22/07/2018;6;16;74
22/07/2018;7;19;72
22/07/2018;8;16;78
22/07/2018;9;15;89
22/07/2018;10;13;104
22/07/2018;11;11;122
22/07/2018;12;12;133
22/07/2018;13;11;145
22/07/2018;14;10;151
22/07/2018;15;11;155
22/07/2018;16;12;147
22/07/2018;17;15;129
22/07/2018;18;16;125
22/07/2018;19;13;122
22/07/2018;20;18;107
22/07/2018;21;47;72
22/07/2018;22;31;93
22/07/2018;23;16;96
22/07/2018;24;15;88
23/07/2018;1;13;90
23/07/2018;2;10;93
23/07/2018;3;10;95
23/07/2018;4;9;89
23/07/2018;5;18;72
23/07/2018;6;41;44
23/07/2018;7;59;44
23/07/2018;8;55;64
23/07/2018;9;44;85
23/07/2018;10;41;95
23/07/2018;11;35;110
23/07/2018;12;28;127
23/07/2018;13;27;137
23/07/2018;14;23;151
23/07/2018;15;18;165
23/07/2018;16;17;172
23/07/2018;17;21;178
23/07/2018;18;20;177
23/07/2018;19;18;172
23/07/2018;20;27;147
23/07/2018;21;37;114
23/07/2018;22;45;89
23/07/2018;23;44;95
23/07/2018;24;39;81
24/07/2018;1;19;82
24/07/2018;2;14;84
24/07/2018;3;13;80
24/07/2018;4;15;72
24/07/2018;5;25;56
24/07/2018;6;46;34
24/07/2018;7;67;20
24/07/2018;8;77;19
24/07/2018;9;81;25
24/07/2018;10;69;48
24/07/2018;11;31;90
24/07/2018;12;10;114
24/07/2018;13;8;116
24/07/2018;14;10;113
24/07/2018;15;12;116
24/07/2018;16;16;116
24/07/2018;17;13;130
24/07/2018;18;15;127
24/07/2018;19;23;112
24/07/2018;20;30;101
24/07/2018;21;39;74
24/07/2018;22;41;73
24/07/2018;23;23;85
24/07/2018;24;19;80
25/07/2018;1;17;76
25/07/2018;2;15;75
25/07/2018;3;15;73
25/07/2018;4;19;60
25/07/2018;5;33;37
25/07/2018;6;40;25
25/07/2018;7;48;28
25/07/2018;8;52;31
25/07/2018;9;49;47
25/07/2018;10;51;63
25/07/2018;11;49;92
25/07/2018;12;31;127
25/07/2018;13;20;150
25/07/2018;14;21;161
25/07/2018;15;14;169
25/07/2018;16;14;170
25/07/2018;17;14;167
25/07/2018;18;18;162
25/07/2018;19;22;152
25/07/2018;20;27;135
25/07/2018;21;39;107
25/07/2018;22;45;101
25/07/2018;23;31;109
25/07/2018;24;27;101
26/07/2018;1;22;105
26/07/2018;2;18;110
26/07/2018;3;18;108
26/07/2018;4;20;103
26/07/2018;5;29;84
26/07/2018;6;59;60
26/07/2018;7;74;57
26/07/2018;8;100;51
26/07/2018;9;106;64
26/07/2018;10;83;101
26/07/2018;11;n/d;n/d
26/07/2018;12;25;n/d
26/07/2018;13;14;194
26/07/2018;14;12;187
26/07/2018;15;11;185
26/07/2018;16;14;174
26/07/2018;17;13;175
26/07/2018;18;17;172
26/07/2018;19;27;155
26/07/2018;20;58;100
26/07/2018;21;130;30
26/07/2018;22;140;11
26/07/2018;23;108;31
26/07/2018;24;78;49
27/07/2018;1;96;25
27/07/2018;2;105;10
27/07/2018;3;109;3
27/07/2018;4;100;3
27/07/2018;5;92;4
27/07/2018;6;80;17
27/07/2018;7;84;28
27/07/2018;8;108;38
27/07/2018;9;115;54
27/07/2018;10;62;101
27/07/2018;11;41;150
27/07/2018;12;21;175
27/07/2018;13;16;167
27/07/2018;14;15;153
27/07/2018;15;25;143
27/07/2018;16;17;150
27/07/2018;17;28;105
27/07/2018;18;37;84
27/07/2018;19;25;79
27/07/2018;20;50;45
27/07/2018;21;30;57
27/07/2018;22;37;59
27/07/2018;23;28;53
27/07/2018;24;16;59
28/07/2018;1;14;58
28/07/2018;2;11;59
28/07/2018;3;13;50
28/07/2018;4;25;38
28/07/2018;5;19;43
28/07/2018;6;12;42
28/07/2018;7;10;41
28/07/2018;8;12;45
28/07/2018;9;8;52
28/07/2018;10;7;56
28/07/2018;11;6;59
28/07/2018;12;7;71
28/07/2018;13;8;73
28/07/2018;14;7;75
28/07/2018;15;6;75
28/07/2018;16;7;75
28/07/2018;17;9;79
28/07/2018;18;11;76
28/07/2018;19;14;73
28/07/2018;20;14;66
28/07/2018;21;16;61
28/07/2018;22;15;61
28/07/2018;23;14;59
28/07/2018;24;14;56
29/07/2018;1;12;57
29/07/2018;2;11;55
29/07/2018;3;14;50
29/07/2018;4;14;47
29/07/2018;5;16;43
29/07/2018;6;16;44
29/07/2018;7;15;44
29/07/2018;8;14;45
29/07/2018;9;9;57
29/07/2018;10;8;61
29/07/2018;11;6;67
29/07/2018;12;6;67
29/07/2018;13;6;69
29/07/2018;14;7;71
29/07/2018;15;8;68
29/07/2018;16;8;63
29/07/2018;17;9;61
29/07/2018;18;11;57
29/07/2018;19;11;56
29/07/2018;20;12;51
29/07/2018;21;14;47
29/07/2018;22;16;44
29/07/2018;23;11;50
29/07/2018;24;9;51
30/07/2018;1;6;50
30/07/2018;2;5;47
30/07/2018;3;6;42
30/07/2018;4;13;33
30/07/2018;5;25;21
30/07/2018;6;23;23
30/07/2018;7;24;24
30/07/2018;8;22;27
30/07/2018;9;16;36
30/07/2018;10;11;43
30/07/2018;11;11;46
30/07/2018;12;10;46
30/07/2018;13;13;43
30/07/2018;14;12;45
30/07/2018;15;10;50
30/07/2018;16;10;49
30/07/2018;17;10;49
30/07/2018;18;13;45
30/07/2018;19;15;44
30/07/2018;20;19;37
30/07/2018;21;24;31
30/07/2018;22;23;32
30/07/2018;23;21;35
30/07/2018;24;10;40
31/07/2018;1;8;42
31/07/2018;2;6;44
31/07/2018;3;6;44
31/07/2018;4;7;43
31/07/2018;5;12;38
31/07/2018;6;18;31
31/07/2018;7;19;35
31/07/2018;8;13;43
31/07/2018;9;11;49
31/07/2018;10;9;55
31/07/2018;11;9;62
31/07/2018;12;8;63
31/07/2018;13;11;61
31/07/2018;14;9;62
31/07/2018;15;8;66
31/07/2018;16;10;67
31/07/2018;17;11;65
31/07/2018;18;13;64
31/07/2018;19;12;n/d
31/07/2018;20;13;n/d
31/07/2018;21;17;n/d
31/07/2018;22;14;n/d
31/07/2018;23;17;n/d
31/07/2018;24;13;n/d
01/08/2018;1;10;n/d
01/08/2018;2;9;n/d
01/08/2018;3;8;n/d
01/08/2018;4;10;n/d
01/08/2018;5;18;n/d
01/08/2018;6;32;n/d
01/08/2018;7;35;n/d
01/08/2018;8;33;n/d
01/08/2018;9;32;n/d
01/08/2018;10;36;n/d
01/08/2018;11;31;63
01/08/2018;12;30;71
01/08/2018;13;29;80
01/08/2018;14;30;85
01/08/2018;15;25;98
01/08/2018;16;29;98
01/08/2018;17;29;104
01/08/2018;18;31;104
01/08/2018;19;31;106
01/08/2018;20;34;92
01/08/2018;21;33;70
01/08/2018;22;31;63
01/08/2018;23;15;66
01/08/2018;24;16;59
02/08/2018;1;14;59
02/08/2018;2;13;55
02/08/2018;3;14;52
02/08/2018;4;14;50
02/08/2018;5;21;41
02/08/2018;6;34;29
02/08/2018;7;37;29
02/08/2018;8;37;34
02/08/2018;9;39;42
02/08/2018;10;47;45
02/08/2018;11;37;81
02/08/2018;12;14;117
02/08/2018;13;7;117
02/08/2018;14;9;128
02/08/2018;15;10;141
02/08/2018;16;10;150
02/08/2018;17;13;152
02/08/2018;18;17;140
02/08/2018;19;19;129
02/08/2018;20;25;119
02/08/2018;21;28;109
02/08/2018;22;28;107
02/08/2018;23;21;122
02/08/2018;24;27;108
03/08/2018;1;21;101
03/08/2018;2;19;92
03/08/2018;3;19;85
03/08/2018;4;16;80
03/08/2018;5;23;67
03/08/2018;6;43;48
03/08/2018;7;43;53
03/08/2018;8;50;55
03/08/2018;9;52;69
03/08/2018;10;41;107
03/08/2018;11;33;141
03/08/2018;12;19;169
03/08/2018;13;13;182
03/08/2018;14;11;186
03/08/2018;15;11;191
03/08/2018;16;13;196
03/08/2018;17;16;186
03/08/2018;18;18;173
03/08/2018;19;21;160
03/08/2018;20;26;141
03/08/2018;21;19;119
03/08/2018;22;17;114
03/08/2018;23;19;105
03/08/2018;24;19;95
04/08/2018;1;20;n/d
04/08/2018;2;15;n/d
04/08/2018;3;15;n/d
04/08/2018;4;20;n/d
04/08/2018;5;26;n/d
04/08/2018;6;27;n/d
04/08/2018;7;25;n/d
04/08/2018;8;23;n/d
04/08/2018;9;15;n/d
04/08/2018;10;15;n/d
04/08/2018;11;12;n/d
04/08/2018;12;10;n/d
04/08/2018;13;8;n/d
04/08/2018;14;9;n/d
04/08/2018;15;8;n/d
04/08/2018;16;8;n/d
04/08/2018;17;10;n/d
04/08/2018;18;12;n/d
04/08/2018;19;16;n/d
04/08/2018;20;17;n/d
04/08/2018;21;13;n/d
04/08/2018;22;10;n/d
04/08/2018;23;9;n/d
04/08/2018;24;11;n/d
05/08/2018;1;10;n/d
05/08/2018;2;8;n/d
05/08/2018;3;9;n/d
05/08/2018;4;10;n/d
05/08/2018;5;11;n/d
05/08/2018;6;13;n/d
05/08/2018;7;11;n/d
05/08/2018;8;10;n/d
05/08/2018;9;10;n/d
05/08/2018;10;9;n/d
05/08/2018;11;10;n/d
05/08/2018;12;10;n/d
05/08/2018;13;8;n/d
05/08/2018;14;6;n/d
05/08/2018;15;6;n/d
05/08/2018;16;7;n/d
05/08/2018;17;10;n/d
05/08/2018;18;11;n/d
05/08/2018;19;11;n/d
05/08/2018;20;16;n/d
05/08/2018;21;29;n/d
05/08/2018;22;30;n/d
05/08/2018;23;34;n/d
05/08/2018;24;41;n/d
06/08/2018;1;35;n/d
06/08/2018;2;27;n/d
06/08/2018;3;23;n/d
06/08/2018;4;20;n/d
06/08/2018;5;26;n/d
06/08/2018;6;41;n/d
06/08/2018;7;56;n/d
06/08/2018;8;65;n/d
06/08/2018;9;75;n/d
06/08/2018;10;47;n/d
06/08/2018;11;12;105
06/08/2018;12;11;132
06/08/2018;13;11;150
06/08/2018;14;10;155
06/08/2018;15;9;156
06/08/2018;16;13;151
06/08/2018;17;15;150
06/08/2018;18;15;148
06/08/2018;19;18;128
06/08/2018;20;25;102
06/08/2018;21;44;65
06/08/2018;22;33;89
06/08/2018;23;24;89
06/08/2018;24;18;93
07/08/2018;1;15;90
07/08/2018;2;12;99
07/08/2018;3;13;87
07/08/2018;4;24;68
07/08/2018;5;55;50
07/08/2018;6;56;53
07/08/2018;7;77;49
07/08/2018;8;66;70
07/08/2018;9;42;100
07/08/2018;10;36;117
07/08/2018;11;29;154
07/08/2018;12;18;171
07/08/2018;13;14;165
07/08/2018;14;16;142
07/08/2018;15;14;140
07/08/2018;16;14;129
07/08/2018;17;21;131
07/08/2018;18;29;120
07/08/2018;19;17;116
07/08/2018;20;10;105
07/08/2018;21;13;91
07/08/2018;22;14;89
07/08/2018;23;6;92
07/08/2018;24;5;n/d
08/08/2018;1;4;n/d
08/08/2018;2;5;n/d
08/08/2018;3;6;n/d
08/08/2018;4;6;n/d
08/08/2018;5;6;n/d
08/08/2018;6;12;n/d
08/08/2018;7;14;n/d
08/08/2018;8;16;n/d
08/08/2018;9;16;n/d
08/08/2018;10;12;n/d
08/08/2018;11;9;67
08/08/2018;12;6;72
08/08/2018;13;8;74
08/08/2018;14;7;79
08/08/2018;15;7;76
08/08/2018;16;8;76
08/08/2018;17;10;75
08/08/2018;18;8;77
08/08/2018;19;11;73
08/08/2018;20;13;68
08/08/2018;21;23;59
08/08/2018;22;22;65
08/08/2018;23;22;58
08/08/2018;24;19;56
09/08/2018;1;16;53
09/08/2018;2;16;52
09/08/2018;3;13;56
09/08/2018;4;17;49
09/08/2018;5;29;43
09/08/2018;6;45;26
09/08/2018;7;40;32
09/08/2018;8;39;32
09/08/2018;9;51;12
09/08/2018;10;28;22
09/08/2018;11;18;32
09/08/2018;12;18;33
09/08/2018;13;16;42
09/08/2018;14;15;48
09/08/2018;15;12;47
09/08/2018;16;11;50
09/08/2018;17;11;59
09/08/2018;18;12;59
09/08/2018;19;12;56
09/08/2018;20;12;53
09/08/2018;21;15;48
09/08/2018;22;13;43
09/08/2018;23;15;36
09/08/2018;24;19;31
10/08/2018;1;10;34
10/08/2018;2;10;35
10/08/2018;3;13;29
10/08/2018;4;22;17
10/08/2018;5;42;3
10/08/2018;6;43;5
10/08/2018;7;35;9
10/08/2018;8;35;14
10/08/2018;9;24;32
10/08/2018;10;12;52
10/08/2018;11;10;59
10/08/2018;12;9;60
10/08/2018;13;8;65
10/08/2018;14;7;70
10/08/2018;15;8;73
10/08/2018;16;9;71
10/08/2018;17;10;68
10/08/2018;18;11;67
10/08/2018;19;11;66
10/08/2018;20;16;59
10/08/2018;21;20;52
10/08/2018;22;15;54
10/08/2018;23;11;54
10/08/2018;24;8;54
11/08/2018;1;9;50
11/08/2018;2;7;48
11/08/2018;3;8;43
11/08/2018;4;11;39
11/08/2018;5;13;35
11/08/2018;6;12;36
11/08/2018;7;16;32
11/08/2018;8;14;37
11/08/2018;9;10;46
11/08/2018;10;6;56
11/08/2018;11;6;62
11/08/2018;12;5;72
11/08/2018;13;6;75
11/08/2018;14;6;81
11/08/2018;15;6;85
11/08/2018;16;6;86
11/08/2018;17;7;84
11/08/2018;18;8;84
11/08/2018;19;17;76
11/08/2018;20;18;67
11/08/2018;21;32;67
11/08/2018;22;26;67
11/08/2018;23;31;52
11/08/2018;24;32;49
12/08/2018;1;23;58
12/08/2018;2;13;63
12/08/2018;3;12;62
12/08/2018;4;12;62
12/08/2018;5;13;61
12/08/2018;6;15;56
12/08/2018;7;16;52
12/08/2018;8;14;58
12/08/2018;9;10;68
12/08/2018;10;9;81
12/08/2018;11;8;n/d
12/08/2018;12;7;n/d
12/08/2018;13;6;n/d
12/08/2018;14;6;n/d
12/08/2018;15;10;n/d
12/08/2018;16;9;n/d
12/08/2018;17;12;n/d
12/08/2018;18;13;n/d
12/08/2018;19;16;n/d
12/08/2018;20;21;n/d
12/08/2018;21;24;n/d
12/08/2018;22;19;n/d
12/08/2018;23;15;n/d
12/08/2018;24;21;n/d
13/08/2018;1;16;n/d
13/08/2018;2;17;n/d
13/08/2018;3;7;n/d
13/08/2018;4;8;n/d
13/08/2018;5;10;n/d
13/08/2018;6;13;n/d
13/08/2018;7;14;n/d
13/08/2018;8;11;n/d
13/08/2018;9;11;n/d
13/08/2018;10;9;n/d
13/08/2018;11;7;44
13/08/2018;12;8;41
13/08/2018;13;6;48
13/08/2018;14;6;51
13/08/2018;15;6;56
13/08/2018;16;9;53
13/08/2018;17;10;53
13/08/2018;18;10;50
13/08/2018;19;11;49
13/08/2018;20;12;46
13/08/2018;21;14;44
13/08/2018;22;11;45
13/08/2018;23;11;42
13/08/2018;24;7;48
14/08/2018;1;5;49
14/08/2018;2;6;44
14/08/2018;3;6;43
14/08/2018;4;7;39
14/08/2018;5;10;34
14/08/2018;6;18;28
14/08/2018;7;21;25
14/08/2018;8;18;29
14/08/2018;9;18;29
14/08/2018;10;14;34
14/08/2018;11;11;48
14/08/2018;12;9;63
14/08/2018;13;10;65
14/08/2018;14;9;70
14/08/2018;15;8;73
14/08/2018;16;9;74
14/08/2018;17;10;72
14/08/2018;18;12;68
14/08/2018;19;11;62
14/08/2018;20;12;55
14/08/2018;21;10;52
14/08/2018;22;15;46
14/08/2018;23;17;41
14/08/2018;24;23;33
15/08/2018;1;33;20
15/08/2018;2;13;46
15/08/2018;3;10;47
15/08/2018;4;6;49
15/08/2018;5;7;43
15/08/2018;6;10;35
15/08/2018;7;9;35
15/08/2018;8;6;43
15/08/2018;9;7;45
15/08/2018;10;8;42
15/08/2018;11;8;47
15/08/2018;12;7;53
15/08/2018;13;4;61
15/08/2018;14;4;73
15/08/2018;15;5;80
15/08/2018;16;6;86
15/08/2018;17;8;87
15/08/2018;18;13;82
15/08/2018;19;19;79
15/08/2018;20;23;71
15/08/2018;21;29;63
15/08/2018;22;35;50
15/08/2018;23;40;37
15/08/2018;24;45;27
16/08/2018;1;28;29
16/08/2018;2;22;26
16/08/2018;3;38;13
16/08/2018;4;45;12
16/08/2018;5;59;4
16/08/2018;6;54;4
16/08/2018;7;53;12
16/08/2018;8;45;28
16/08/2018;9;45;34
16/08/2018;10;27;51
16/08/2018;11;13;73
16/08/2018;12;11;89
16/08/2018;13;14;102
16/08/2018;14;11;118
16/08/2018;15;9;122
16/08/2018;16;8;114
16/08/2018;17;9;111
16/08/2018;18;18;96
16/08/2018;19;14;69
16/08/2018;20;10;64
16/08/2018;21;9;55
16/08/2018;22;8;43
16/08/2018;23;6;46
16/08/2018;24;7;43
17/08/2018;1;7;41
17/08/2018;2;4;43
17/08/2018;3;5;44
17/08/2018;4;5;47
17/08/2018;5;7;52
17/08/2018;6;16;40
17/08/2018;7;22;34
17/08/2018;8;20;38
17/08/2018;9;16;43
17/08/2018;10;11;54
17/08/2018;11;8;61
17/08/2018;12;8;68
17/08/2018;13;7;73
17/08/2018;14;7;75
17/08/2018;15;10;69
17/08/2018;16;10;69
17/08/2018;17;9;70
17/08/2018;18;10;68
17/08/2018;19;12;65
17/08/2018;20;12;59
17/08/2018;21;13;55
17/08/2018;22;10;54
17/08/2018;23;11;52
17/08/2018;24;10;51
18/08/2018;1;9;52
18/08/2018;2;8;51
18/08/2018;3;7;49
18/08/2018;4;8;53
18/08/2018;5;11;50
18/08/2018;6;n/d;n/d
18/08/2018;7;12;53
18/08/2018;8;14;50
18/08/2018;9;11;57
18/08/2018;10;8;62
18/08/2018;11;7;69
18/08/2018;12;6;76
18/08/2018;13;5;80
18/08/2018;14;6;80
18/08/2018;15;5;79
18/08/2018;16;6;78
18/08/2018;17;8;71
18/08/2018;18;11;65
18/08/2018;19;12;59
18/08/2018;20;14;53
18/08/2018;21;13;54
18/08/2018;22;15;52
18/08/2018;23;14;51
18/08/2018;24;16;49
19/08/2018;1;18;44
19/08/2018;2;25;32
19/08/2018;3;29;33
19/08/2018;4;36;14
19/08/2018;5;46;4
19/08/2018;6;39;9
19/08/2018;7;29;23
19/08/2018;8;15;45
19/08/2018;9;5;61
19/08/2018;10;5;66
19/08/2018;11;5;72
19/08/2018;12;5;74
19/08/2018;13;4;77
19/08/2018;14;5;76
19/08/2018;15;5;73
19/08/2018;16;7;71
19/08/2018;17;9;66
19/08/2018;18;10;64
19/08/2018;19;13;63
19/08/2018;20;17;58
19/08/2018;21;14;56
19/08/2018;22;10;42
19/08/2018;23;9;32
19/08/2018;24;9;30
20/08/2018;1;7;31
20/08/2018;2;6;31
20/08/2018;3;6;30
20/08/2018;4;5;31
20/08/2018;5;9;28
20/08/2018;6;13;22
20/08/2018;7;17;18
20/08/2018;8;17;20
20/08/2018;9;n/d;21
20/08/2018;10;11;32
20/08/2018;11;13;34
20/08/2018;12;12;39
20/08/2018;13;11;45
20/08/2018;14;10;45
20/08/2018;15;10;47
20/08/2018;16;12;50
20/08/2018;17;14;44
20/08/2018;18;14;45
20/08/2018;19;14;46
20/08/2018;20;16;42
20/08/2018;21;15;44
20/08/2018;22;15;43
20/08/2018;23;14;42
20/08/2018;24;17;34
21/08/2018;1;14;33
21/08/2018;2;15;32
21/08/2018;3;14;34
21/08/2018;4;12;36
21/08/2018;5;14;33
21/08/2018;6;23;23
21/08/2018;7;30;19
21/08/2018;8;32;21
21/08/2018;9;27;26
21/08/2018;10;25;34
21/08/2018;11;18;45
21/08/2018;12;18;50
21/08/2018;13;24;47
21/08/2018;14;20;57
21/08/2018;15;16;64
21/08/2018;16;18;63
21/08/2018;17;17;63
21/08/2018;18;18;58
21/08/2018;19;18;53
21/08/2018;20;17;45
21/08/2018;21;24;33
21/08/2018;22;29;26
21/08/2018;23;37;16
21/08/2018;24;43;9
22/08/2018;1;46;5
22/08/2018;2;34;15
22/08/2018;3;19;23
22/08/2018;4;18;19
22/08/2018;5;20;17
22/08/2018;6;31;8
22/08/2018;7;34;16
22/08/2018;8;37;21
22/08/2018;9;32;33
22/08/2018;10;25;43
22/08/2018;11;21;54
22/08/2018;12;19;64
22/08/2018;13;18;78
22/08/2018;14;16;96
22/08/2018;15;15;108
22/08/2018;16;13;108
22/08/2018;17;12;95
22/08/2018;18;15;84
22/08/2018;19;19;73
22/08/2018;20;23;66
22/08/2018;21;20;68
22/08/2018;22;19;66
22/08/2018;23;17;54
22/08/2018;24;15;49
23/08/2018;1;15;49
23/08/2018;2;13;50
23/08/2018;3;11;41
23/08/2018;4;9;38
23/08/2018;5;11;38
23/08/2018;6;18;32
23/08/2018;7;25;28
23/08/2018;8;23;32
23/08/2018;9;18;39
23/08/2018;10;18;44
23/08/2018;11;17;54
23/08/2018;12;14;67
23/08/2018;13;11;70
23/08/2018;14;9;75
23/08/2018;15;9;72
23/08/2018;16;10;57
23/08/2018;17;10;53
23/08/2018;18;12;50
23/08/2018;19;11;48
23/08/2018;20;15;38
23/08/2018;21;12;36
23/08/2018;22;10;37
23/08/2018;23;7;42
23/08/2018;24;6;49
24/08/2018;1;6;50
24/08/2018;2;5;48
24/08/2018;3;4;46
24/08/2018;4;7;39
24/08/2018;5;12;30
24/08/2018;6;16;27
24/08/2018;7;17;28
24/08/2018;8;14;n/d
24/08/2018;9;11;43
24/08/2018;10;10;48
24/08/2018;11;9;52
24/08/2018;12;n/d;n/d
24/08/2018;13;9;55
24/08/2018;14;9;56
24/08/2018;15;7;59
24/08/2018;16;9;61
24/08/2018;17;10;59
24/08/2018;18;14;59
24/08/2018;19;12;55
24/08/2018;20;12;50
24/08/2018;21;17;45
24/08/2018;22;12;50
24/08/2018;23;8;53
24/08/2018;24;6;54
25/08/2018;1;4;56
25/08/2018;2;3;57
25/08/2018;3;3;55
25/08/2018;4;4;51
25/08/2018;5;6;52
25/08/2018;6;9;48
25/08/2018;7;n/d;n/d
25/08/2018;8;n/d;n/d
25/08/2018;9;n/d;n/d
25/08/2018;10;n/d;n/d
25/08/2018;11;n/d;n/d
25/08/2018;12;n/d;n/d
25/08/2018;13;n/d;n/d
25/08/2018;14;n/d;n/d
25/08/2018;15;n/d;n/d
25/08/2018;16;n/d;n/d
25/08/2018;17;n/d;n/d
25/08/2018;18;n/d;n/d
25/08/2018;19;n/d;n/d
25/08/2018;20;n/d;n/d
25/08/2018;21;n/d;n/d
25/08/2018;22;n/d;n/d
25/08/2018;23;n/d;n/d
25/08/2018;24;n/d;n/d
26/08/2018;1;n/d;n/d
26/08/2018;2;n/d;n/d
26/08/2018;3;n/d;n/d
26/08/2018;4;n/d;n/d
26/08/2018;5;n/d;n/d
26/08/2018;6;n/d;n/d
26/08/2018;7;n/d;n/d
26/08/2018;8;n/d;n/d
26/08/2018;9;n/d;n/d
26/08/2018;10;n/d;n/d
26/08/2018;11;n/d;n/d
26/08/2018;12;n/d;n/d
26/08/2018;13;n/d;n/d
26/08/2018;14;n/d;n/d
26/08/2018;15;n/d;n/d
26/08/2018;16;n/d;n/d
26/08/2018;17;n/d;n/d
26/08/2018;18;n/d;n/d
26/08/2018;19;n/d;n/d
26/08/2018;20;n/d;n/d
26/08/2018;21;n/d;n/d
26/08/2018;22;n/d;n/d
26/08/2018;23;n/d;n/d
26/08/2018;24;n/d;n/d
27/08/2018;1;n/d;n/d
27/08/2018;2;n/d;n/d
27/08/2018;3;n/d;n/d
27/08/2018;4;n/d;n/d
27/08/2018;5;n/d;n/d
27/08/2018;6;n/d;n/d
27/08/2018;7;n/d;n/d
27/08/2018;8;n/d;n/d
27/08/2018;9;n/d;n/d
27/08/2018;10;n/d;n/d
27/08/2018;11;n/d;45
27/08/2018;12;n/d;53
27/08/2018;13;n/d;55
27/08/2018;14;n/d;62
27/08/2018;15;n/d;73
27/08/2018;16;n/d;77
27/08/2018;17;n/d;74
27/08/2018;18;n/d;66
27/08/2018;19;n/d;62
27/08/2018;20;n/d;62
27/08/2018;21;n/d;54
27/08/2018;22;n/d;49
27/08/2018;23;n/d;47
27/08/2018;24;n/d;40
28/08/2018;1;n/d;15
28/08/2018;2;n/d;35
28/08/2018;3;n/d;38
28/08/2018;4;n/d;25
28/08/2018;5;n/d;12
28/08/2018;6;n/d;4
28/08/2018;7;n/d;7
28/08/2018;8;n/d;17
28/08/2018;9;n/d;36
28/08/2018;10;n/d;58
28/08/2018;11;n/d;70
28/08/2018;12;n/d;87
28/08/2018;13;n/d;97
28/08/2018;14;n/d;111
28/08/2018;15;n/d;118
28/08/2018;16;n/d;123
28/08/2018;17;n/d;120
28/08/2018;18;n/d;108
28/08/2018;19;n/d;85
28/08/2018;20;n/d;62
28/08/2018;21;n/d;46
28/08/2018;22;n/d;42
28/08/2018;23;n/d;42
28/08/2018;24;n/d;57
29/08/2018;1;n/d;59
29/08/2018;2;n/d;55
29/08/2018;3;n/d;39
29/08/2018;4;n/d;42
29/08/2018;5;n/d;24
29/08/2018;6;n/d;9
29/08/2018;7;n/d;5
29/08/2018;8;n/d;16
29/08/2018;9;n/d;26
29/08/2018;10;n/d;43
29/08/2018;11;n/d;55
29/08/2018;12;n/d;48
29/08/2018;13;n/d;37
29/08/2018;14;n/d;39
29/08/2018;15;n/d;52
29/08/2018;16;n/d;64
29/08/2018;17;n/d;63
29/08/2018;18;n/d;61
29/08/2018;19;n/d;56
29/08/2018;20;n/d;54
29/08/2018;21;n/d;51
29/08/2018;22;n/d;50
29/08/2018;23;n/d;51
29/08/2018;24;n/d;51
30/08/2018;1;n/d;50
30/08/2018;2;n/d;46
30/08/2018;3;n/d;50
30/08/2018;4;n/d;46
30/08/2018;5;n/d;41
30/08/2018;6;n/d;25
30/08/2018;7;n/d;24
30/08/2018;8;n/d;25
30/08/2018;9;n/d;28
30/08/2018;10;n/d;37
30/08/2018;11;n/d;40
30/08/2018;12;n/d;47
30/08/2018;13;n/d;49
30/08/2018;14;n/d;48
30/08/2018;15;n/d;46
30/08/2018;16;n/d;45
30/08/2018;17;n/d;53
30/08/2018;18;n/d;30
30/08/2018;19;n/d;14
30/08/2018;20;n/d;3
30/08/2018;21;n/d;14
30/08/2018;22;n/d;37
30/08/2018;23;n/d;35
30/08/2018;24;n/d;35
31/08/2018;1;n/d;49
31/08/2018;2;n/d;52
31/08/2018;3;n/d;50
31/08/2018;4;n/d;48
31/08/2018;5;n/d;42
31/08/2018;6;n/d;31
31/08/2018;7;n/d;26
31/08/2018;8;n/d;34
31/08/2018;9;n/d;38
31/08/2018;10;n/d;46
31/08/2018;11;n/d;62
31/08/2018;12;n/d;72
31/08/2018;13;n/d;n/d
31/08/2018;14;12;n/d
31/08/2018;15;14;87
31/08/2018;16;16;85
31/08/2018;17;15;85
31/08/2018;18;17;85
31/08/2018;19;20;77
31/08/2018;20;25;64
31/08/2018;21;34;52
31/08/2018;22;38;43
31/08/2018;23;32;49
31/08/2018;24;27;47
01/09/2018;1;24;50
01/09/2018;2;18;51
01/09/2018;3;20;41
01/09/2018;4;25;35
01/09/2018;5;35;25
01/09/2018;6;41;19
01/09/2018;7;44;19
01/09/2018;8;41;24
01/09/2018;9;37;34
01/09/2018;10;26;52
01/09/2018;11;17;73
01/09/2018;12;10;83
01/09/2018;13;9;90
01/09/2018;14;8;95
01/09/2018;15;11;93
01/09/2018;16;11;96
01/09/2018;17;12;97
01/09/2018;18;15;93
01/09/2018;19;20;84
01/09/2018;20;34;67
01/09/2018;21;36;62
01/09/2018;22;39;61
01/09/2018;23;28;65
01/09/2018;24;23;62
02/09/2018;1;28;49
02/09/2018;2;27;48
02/09/2018;3;29;39
02/09/2018;4;28;38
02/09/2018;5;26;36
02/09/2018;6;32;29
02/09/2018;7;32;33
02/09/2018;8;29;40
02/09/2018;9;26;49
02/09/2018;10;23;58
02/09/2018;11;21;72
02/09/2018;12;16;89
