X,Y,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_l93,y_l93,ObjectId
3.80082,43.6954,HERAULT,SAINT-GELY-DU-FESC,34255,Montpellier Nord - Périurbain,FR50204,Périurbaine,Fond,O3,7,57.1,ug.m-3,horaire,2020-03-17T00:00:00.000Z,2020-03-17T01:00:00.000Z,t,764573,6288813,8891
3.80082,43.6954,HERAULT,SAINT-GELY-DU-FESC,34255,Montpellier Nord - Périurbain,FR50204,Périurbaine,Fond,O3,7,57.2,ug.m-3,horaire,2020-03-17T01:00:00.000Z,2020-03-17T02:00:00.000Z,t,764573,6288813,8892
3.80082,43.6954,HERAULT,SAINT-GELY-DU-FESC,34255,Montpellier Nord - Périurbain,FR50204,Périurbaine,Fond,O3,7,55.2,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,764573,6288813,8893
3.80082,43.6954,HERAULT,SAINT-GELY-DU-FESC,34255,Montpellier Nord - Périurbain,FR50204,Périurbaine,Fond,O3,7,55.8,ug.m-3,horaire,2020-03-17T03:00:00.000Z,2020-03-17T04:00:00.000Z,t,764573,6288813,8894
3.80082,43.6954,HERAULT,SAINT-GELY-DU-FESC,34255,Montpellier Nord - Périurbain,FR50204,Périurbaine,Fond,O3,7,42.2,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,764573,6288813,8895
0.744722,43.0944,HAUTE-GARONNE,MIRAMONT-DE-COMMINGES,31344,Saint Gaudens-Miramont Industriel,FR50015,Urbaine,Industrielle,O3,7,36.8,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,516263,6224304,8896
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,O3,7,60.3,ug.m-3,horaire,2020-03-16T23:00:00.000Z,2020-03-17T00:00:00.000Z,t,771642,6277340,8897
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,O3,7,66,ug.m-3,horaire,2020-03-17T00:00:00.000Z,2020-03-17T01:00:00.000Z,t,771642,6277340,8898
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,O3,7,64.8,ug.m-3,horaire,2020-03-17T01:00:00.000Z,2020-03-17T02:00:00.000Z,t,771642,6277340,8899
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,O3,7,55.1,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,771642,6277340,8900
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,O3,7,54.2,ug.m-3,horaire,2020-03-17T03:00:00.000Z,2020-03-17T04:00:00.000Z,t,771642,6277340,8901
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,O3,7,52.9,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,771642,6277340,8902
-0.038889,43.0969,HAUTES-PYRENEES,LOURDES,65286,Lourdes-Lapaca Urbain,FR50042,Urbaine,Fond,O3,7,34.9,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,452460,6226722,8903
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez Urbain,FR50815,Urbaine,Fond,O3,7,82.6,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,665783,6362089,8904
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez Urbain,FR50815,Urbaine,Fond,O3,7,77.9,ug.m-3,horaire,2020-03-17T03:00:00.000Z,2020-03-17T04:00:00.000Z,t,665783,6362089,8905
2.5707,44.357,AVEYRON,RODEZ,12202,Rodez Urbain,FR50815,Urbaine,Fond,O3,7,68.7,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,665783,6362089,8906
2.23,43.6106,TARN,CASTRES,81065,Castres-Travet Urbain,FR50053,Urbaine,Fond,O3,7,68.9,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,637820,6279364,8907
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,O3,7,33.5,ug.m-3,horaire,2020-03-16T23:00:00.000Z,2020-03-17T00:00:00.000Z,t,691771,6177360,8908
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,O3,7,35,ug.m-3,horaire,2020-03-17T00:00:00.000Z,2020-03-17T01:00:00.000Z,t,691771,6177360,8909
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,O3,7,43.1,ug.m-3,horaire,2020-03-17T01:00:00.000Z,2020-03-17T02:00:00.000Z,t,691771,6177360,8910
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,O3,7,58.7,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,691771,6177360,8911
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,O3,7,58.6,ug.m-3,horaire,2020-03-17T03:00:00.000Z,2020-03-17T04:00:00.000Z,t,691771,6177360,8912
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,O3,7,57.9,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,691771,6177360,8913
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,PM2.5,6001,6.8,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,472377,6285316,8914
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - urbain,FR50211,Urbaine,Fond,PM2.5,6001,12.7,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,810536,6304894,8915
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,PM2.5,6001,7.7,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,576334,6283873,8916
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,PM2.5,6001,11.9,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,771642,6277340,8917
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,PM2.5,6001,10.6,ug.m-3,horaire,2020-03-16T22:00:00.000Z,2020-03-16T23:00:00.000Z,t,771642,6277340,8918
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,PM2.5,6001,10.4,ug.m-3,horaire,2020-03-16T23:00:00.000Z,2020-03-17T00:00:00.000Z,t,771642,6277340,8919
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,PM2.5,6001,9.6,ug.m-3,horaire,2020-03-17T00:00:00.000Z,2020-03-17T01:00:00.000Z,t,771642,6277340,8920
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,PM2.5,6001,9.5,ug.m-3,horaire,2020-03-17T01:00:00.000Z,2020-03-17T02:00:00.000Z,t,771642,6277340,8921
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,PM2.5,6001,9.3,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,771642,6277340,8922
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,PM2.5,6001,8.9,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,787792,6286912,8923
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,PM2.5,6001,7.7,ug.m-3,horaire,2020-03-16T22:00:00.000Z,2020-03-16T23:00:00.000Z,t,787792,6286912,8924
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,PM2.5,6001,8.1,ug.m-3,horaire,2020-03-16T23:00:00.000Z,2020-03-17T00:00:00.000Z,t,787792,6286912,8925
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,PM2.5,6001,8.4,ug.m-3,horaire,2020-03-17T00:00:00.000Z,2020-03-17T01:00:00.000Z,t,787792,6286912,8926
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,PM2.5,6001,7.8,ug.m-3,horaire,2020-03-17T01:00:00.000Z,2020-03-17T02:00:00.000Z,t,787792,6286912,8927
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,PM2.5,6001,7.2,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,787792,6286912,8928
0.719131,43.1049,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint-Gaudens urbain,FR50825,Urbaine,Fond,PM2.5,6001,4.6,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,514212,6225531,8929
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,PM2.5,6001,11.6,ug.m-3,horaire,2020-03-16T16:00:00.000Z,2020-03-16T17:00:00.000Z,t,772566,6279407,8930
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,PM2.5,6001,9.3,ug.m-3,horaire,2020-03-16T17:00:00.000Z,2020-03-16T18:00:00.000Z,t,772566,6279407,8931
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,PM2.5,6001,8.1,ug.m-3,horaire,2020-03-16T18:00:00.000Z,2020-03-16T19:00:00.000Z,t,772566,6279407,8932
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,PM2.5,6001,9.4,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,772566,6279407,8933
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,PM2.5,6001,10.1,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,772566,6279407,8934
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,PM2.5,6001,11.6,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,772566,6279407,8935
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,PM2.5,6001,12.3,ug.m-3,horaire,2020-03-16T22:00:00.000Z,2020-03-16T23:00:00.000Z,t,772566,6279407,8936
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,PM2.5,6001,11.7,ug.m-3,horaire,2020-03-16T23:00:00.000Z,2020-03-17T00:00:00.000Z,t,772566,6279407,8937
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,PM2.5,6001,11.3,ug.m-3,horaire,2020-03-17T00:00:00.000Z,2020-03-17T01:00:00.000Z,t,772566,6279407,8938
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,PM2.5,6001,10.7,ug.m-3,horaire,2020-03-17T01:00:00.000Z,2020-03-17T02:00:00.000Z,t,772566,6279407,8939
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,PM2.5,6001,10.3,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,772566,6279407,8940
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,PM2.5,6001,10.1,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,573948,6281752,8941
-0.051944,43.095,HAUTES-PYRENEES,LOURDES,65286,Lourdes-Paradis Trafic,FR50045,Urbaine,Trafic,PM2.5,6001,6.7,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,451389,6226552,8942
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,PM2.5,6001,7.5,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,574294,6277699,8943
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,PM2.5,6001,13.4,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,691771,6177360,8944
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,PM2.5,6001,17.4,ug.m-3,horaire,2020-03-16T22:00:00.000Z,2020-03-16T23:00:00.000Z,t,691771,6177360,8945
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,PM2.5,6001,18.9,ug.m-3,horaire,2020-03-16T23:00:00.000Z,2020-03-17T00:00:00.000Z,t,691771,6177360,8946
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,PM2.5,6001,22.5,ug.m-3,horaire,2020-03-17T00:00:00.000Z,2020-03-17T01:00:00.000Z,t,691771,6177360,8947
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,PM2.5,6001,20.2,ug.m-3,horaire,2020-03-17T01:00:00.000Z,2020-03-17T02:00:00.000Z,t,691771,6177360,8948
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,PM2.5,6001,14.6,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,691771,6177360,8949
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO,38,0.14,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,472377,6285316,8950
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - urbain,FR50211,Urbaine,Fond,NO,38,2.5,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,810536,6304894,8951
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,NO,38,60,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,576334,6283873,8952
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse Port de l Embouchure,FR50821,Urbaine,Trafic,NO,38,1.6,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,572027,6280312,8953
1.4496,43.574,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Périphérique Trafic,FR50048,Urbaine,Trafic,NO,38,27.8,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,573544,6276247,8954
1.376,43.634,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Trafic ,FR50044,Périurbaine,Trafic,NO,38,5.1,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,568918,6283009,8955
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,42.2,ug.m-3,horaire,2020-03-16T18:00:00.000Z,2020-03-16T19:00:00.000Z,t,772566,6279407,8956
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,17.3,ug.m-3,horaire,2020-03-16T19:00:00.000Z,2020-03-16T20:00:00.000Z,t,772566,6279407,8957
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,4.2,ug.m-3,horaire,2020-03-16T20:00:00.000Z,2020-03-16T21:00:00.000Z,t,772566,6279407,8958
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,1.9,ug.m-3,horaire,2020-03-16T21:00:00.000Z,2020-03-16T22:00:00.000Z,t,772566,6279407,8959
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,2,ug.m-3,horaire,2020-03-16T22:00:00.000Z,2020-03-16T23:00:00.000Z,t,772566,6279407,8960
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,2.7,ug.m-3,horaire,2020-03-16T23:00:00.000Z,2020-03-17T00:00:00.000Z,t,772566,6279407,8961
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,2.6,ug.m-3,horaire,2020-03-17T00:00:00.000Z,2020-03-17T01:00:00.000Z,t,772566,6279407,8962
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,2.4,ug.m-3,horaire,2020-03-17T01:00:00.000Z,2020-03-17T02:00:00.000Z,t,772566,6279407,8963
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,1.5,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,772566,6279407,8964
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,2,ug.m-3,horaire,2020-03-17T03:00:00.000Z,2020-03-17T04:00:00.000Z,t,772566,6279407,8965
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,NO,38,3.1,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,772566,6279407,8966
1.43861,43.6236,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Mazades Urbain,FR50021,Urbaine,Fond,NO,38,2.4,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,573948,6281752,8967
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO,38,0.5,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,740996,6243312,8968
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,0.3,ug.m-3,horaire,2020-03-16T23:00:00.000Z,2020-03-17T00:00:00.000Z,t,787792,6286912,8969
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,0.4,ug.m-3,horaire,2020-03-17T00:00:00.000Z,2020-03-17T01:00:00.000Z,t,787792,6286912,8970
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,0.6,ug.m-3,horaire,2020-03-17T01:00:00.000Z,2020-03-17T02:00:00.000Z,t,787792,6286912,8971
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,0.6,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,787792,6286912,8972
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,0.7,ug.m-3,horaire,2020-03-17T03:00:00.000Z,2020-03-17T04:00:00.000Z,t,787792,6286912,8973
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Périurbain,FR50206,Périurbaine,Industrielle,NO,38,0.7,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,787792,6286912,8974
1.44389,43.5872,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,NO,38,0.2,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,574294,6277699,8975
0.062222,43.2303,HAUTES-PYRENEES,TARBES,65440,Tarbes-Dupuy Urbain,FR50052,Urbaine,Fond,NO,38,-0.3,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,461244,6241231,8976
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO,38,1.6,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,769827,6279565,8977
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,0.8,ug.m-3,horaire,2020-03-16T23:00:00.000Z,2020-03-17T00:00:00.000Z,t,771642,6277340,8978
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,0.2,ug.m-3,horaire,2020-03-17T00:00:00.000Z,2020-03-17T01:00:00.000Z,t,771642,6277340,8979
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,3.9,ug.m-3,horaire,2020-03-17T01:00:00.000Z,2020-03-17T02:00:00.000Z,t,771642,6277340,8980
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,3.8,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,771642,6277340,8981
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,4.9,ug.m-3,horaire,2020-03-17T03:00:00.000Z,2020-03-17T04:00:00.000Z,t,771642,6277340,8982
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO,38,5.1,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,771642,6277340,8983
1.373,43.631,HAUTE-GARONNE,BLAGNAC,31069,Blagnac Aéroport Piste ,FR50043,Périurbaine,Trafic,NO,38,1.4,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,568669,6282681,8984
-0.038889,43.0969,HAUTES-PYRENEES,LOURDES,65286,Lourdes-Lapaca Urbain,FR50042,Urbaine,Fond,NO,38,1,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,452460,6226722,8985
0.719131,43.1049,HAUTE-GARONNE,SAINT-GAUDENS,31483,Saint-Gaudens urbain,FR50825,Urbaine,Fond,NO,38,1.9,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,514212,6225531,8986
2.90345,42.684,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Sud - urbain,FR50219,Urbaine,Fond,NO,38,0,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,692077,6176047,8987
-0.051944,43.095,HAUTES-PYRENEES,LOURDES,65286,Lourdes-Paradis Trafic,FR50045,Urbaine,Trafic,NO,38,-0.3,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,451389,6226552,8988
2.14611,43.9281,TARN,ALBI,81004,Albi Urbain,FR50026,Urbaine,Fond,NO,38,1.9,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,631428,6314715,8989
2.23,43.6106,TARN,CASTRES,81065,Castres-Travet Urbain,FR50053,Urbaine,Fond,NO,38,0.8,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,637820,6279364,8990
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,NO,38,3.5,ug.m-3,horaire,2020-03-16T23:00:00.000Z,2020-03-17T00:00:00.000Z,t,691771,6177360,8991
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,NO,38,2.9,ug.m-3,horaire,2020-03-17T00:00:00.000Z,2020-03-17T01:00:00.000Z,t,691771,6177360,8992
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,NO,38,1,ug.m-3,horaire,2020-03-17T01:00:00.000Z,2020-03-17T02:00:00.000Z,t,691771,6177360,8993
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,NO,38,0.8,ug.m-3,horaire,2020-03-17T02:00:00.000Z,2020-03-17T03:00:00.000Z,t,691771,6177360,8994
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,NO,38,0.3,ug.m-3,horaire,2020-03-17T03:00:00.000Z,2020-03-17T04:00:00.000Z,t,691771,6177360,8995
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - urbain,FR50220,Urbaine,Fond,NO,38,0.4,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,691771,6177360,8996
0.179722,43.6303,GERS,PEYRUSSE-VIEILLE,32317,Peyrusse Vieille Rural,FR50020,Rurale Nationale,Fond,NO2,8,0.58,ug.m-3,horaire,2020-03-17T04:00:00.000Z,2020-03-17T05:00:00.000Z,t,472377,6285316,8997
